,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,cost_matrix
2016,1,12,1,11,1,1,1,3,1,7,7,1,0,0,1,0,0,24,0,0,6,8,5,12.6,0,0,6,7,5,12.2,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2017,1,1,1,12,1,1,1,23,1,10,11,0,0,0,1,0,0,19,0,0,7,7,7,13.54285714,0,0,8,9,8,14.22222222,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2018,1,1,1,11,1,1,1,13,14,6,6,1,0,0,1,0,0,21,0,0,6,8,5,11.6,0,0,6,6,5,13.0,0,12.4,0.5,1.79,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2019,1,1,2,15,1,1,1,1,1,5,10,1,0,0,1,1,1,19,0,0,6,7,6,13.66666667,0,0,6,6,6,13.83333333,0,12.7,3.7,-1.7,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2020,1,13,1,4,1,1,1,13,1,10,6,1,0,0,0,1,0,27,0,0,6,10,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2021,1,12,1,16,1,1,1,13,1,10,5,0,0,0,0,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2022,1,8,4,2,1,1,1,23,28,10,10,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2023,1,1,1,5,1,1,1,1,10,6,9,1,0,0,1,1,0,19,0,0,6,6,6,11.5,0,0,6,8,6,12.28571429,0,8.9,1.4,3.51,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2024,2,12,1,17,0,1,1,22,27,10,11,0,0,0,1,0,0,34,0,0,5,12,2,11.5,0,0,5,9,4,11.75,0,9.4,-0.8,-3.12,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2025,1,14,1,12,1,1,1,4,14,5,11,0,0,0,1,1,0,18,0,0,7,7,7,11.82857143,0,0,8,10,7,12.9125,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2026,1,1,1,2,1,1,1,3,2,4,4,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2027,1,1,2,2,1,1,1,3,29,2,4,1,0,0,1,1,0,17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2028,1,1,1,12,1,1,1,13,27,5,10,1,0,0,1,0,1,19,0,0,7,7,6,12.96666667,0,0,7,7,6,12.96666667,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2029,1,1,1,15,1,1,1,22,28,10,7,1,0,0,1,1,0,18,0,0,6,6,6,13.83333333,0,0,6,6,6,13.66666667,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2030,1,8,2,12,1,1,1,13,14,10,11,1,0,0,1,0,0,19,0,0,7,7,7,14.12571429,0,0,8,8,8,14.36875,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2031,4,12,1,11,1,1,1,23,27,10,10,0,0,1,1,0,0,45,0,4,10,12,5,12.16666667,4,2,8,8,0,0.0,2,12.7,3.7,-1.7,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2032,1,12,1,6,1,1,1,13,27,10,7,1,0,0,1,0,0,26,0,0,6,17,6,12.66666667,0,0,6,21,4,12.25,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2033,2,12,2,17,0,1,1,22,27,10,10,1,0,0,1,1,0,51,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2034,2,12,1,15,1,12,1,22,27,7,7,0,0,1,1,1,1,49,0,0,6,8,6,12.28571429,0,0,6,7,6,14.16666667,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2035,1,13,1,12,1,1,1,3,14,3,9,0,0,0,1,1,0,22,0,3,6,7,3,14.5,0,4,7,8,4,14.375,0,15.5,2.8,-4.06,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2036,1,8,1,9,1,1,1,1,27,6,10,1,0,0,1,1,0,22,0,0,5,8,2,10.0,0,0,5,7,1,10.0,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2037,2,4,1,8,1,3,1,3,3,2,2,0,0,0,1,0,0,33,0,1,5,11,2,11.5,1,1,5,8,2,12.0,0,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2038,1,5,1,14,1,1,9,22,27,10,10,0,0,0,1,0,0,20,1,0,5,6,5,11.6,0,0,5,6,4,11.5,0,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2039,1,1,4,10,1,1,1,23,14,8,8,1,0,0,1,0,1,18,0,0,6,6,6,12.5,0,0,6,6,6,11.66666667,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2040,1,1,5,16,1,1,1,23,27,10,10,1,0,1,0,0,0,20,0,0,6,9,3,11.66666667,0,0,6,10,2,11.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2041,2,18,1,17,0,1,14,23,27,5,7,0,0,0,1,0,0,37,1,5,10,11,7,13.42857143,0,5,10,11,10,11.6,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2042,1,1,1,11,1,1,2,22,1,10,4,1,0,0,1,1,0,18,1,0,6,6,6,13.66666667,0,0,6,6,6,13.5,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2043,1,1,3,11,1,1,1,1,14,10,10,1,0,0,1,0,0,19,0,0,6,6,6,12.5,0,0,6,6,6,12.16666667,0,12.4,0.5,1.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2044,1,15,1,6,1,14,1,1,14,4,4,1,0,0,1,0,0,21,0,2,6,7,6,13.0,0,1,6,15,4,12.8,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2045,1,1,2,12,1,1,1,13,1,10,2,0,0,0,1,0,0,20,0,0,7,9,6,12.78333333,0,0,8,9,7,12.84285714,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2046,1,1,2,12,1,1,1,22,1,8,8,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2047,1,8,2,13,1,1,1,23,14,8,8,1,0,0,1,0,0,20,0,0,7,13,4,13.5,0,0,7,11,4,11.225,0,11.1,0.6,2.02,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2048,1,8,4,12,1,1,1,3,1,3,6,1,0,0,1,0,0,18,0,0,7,7,7,13.45714286,0,0,8,8,8,15.125,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2049,1,1,4,12,1,1,1,1,14,10,8,1,0,0,1,0,0,19,0,0,8,8,7,13.44285714,0,0,8,8,7,13.44285714,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2050,1,1,1,10,1,1,1,22,28,10,4,0,0,0,1,0,0,18,0,0,6,13,4,11.0,0,0,6,12,5,10.83333333,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2051,1,8,1,10,1,1,1,23,28,8,8,1,0,0,1,0,1,18,0,0,6,6,6,11.33333333,0,0,6,7,6,12.28571429,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2052,1,1,2,15,1,1,1,1,14,5,6,1,0,0,1,0,0,18,0,0,5,7,2,10.0,0,0,1,1,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2053,1,1,6,12,1,1,1,1,28,4,10,1,0,0,1,0,0,19,0,0,7,10,5,13.44,0,0,7,8,6,13.06666667,0,12.4,0.5,1.79,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2054,1,1,2,13,1,1,1,1,14,5,6,1,0,0,1,0,1,18,0,0,7,8,7,12.21428571,0,0,8,8,8,14.0625,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2055,1,1,1,5,1,1,14,22,14,10,9,1,0,0,1,0,1,19,1,0,6,6,6,14.16666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2056,1,17,1,4,1,16,1,1,14,10,8,0,0,1,1,0,1,24,0,7,12,13,12,12.84615385,0,5,11,13,11,12.63636364,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2057,1,15,1,6,1,14,1,22,27,10,10,0,0,0,1,0,0,20,0,2,6,8,6,13.0,0,1,6,18,2,12.0,0,12.4,0.5,1.79,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2058,1,1,1,9,1,1,1,1,14,6,8,1,0,0,1,0,1,21,0,0,5,6,5,12.8,1,0,5,7,4,11.25,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2059,1,15,1,6,1,14,1,23,27,5,11,0,0,1,0,0,0,20,0,1,6,13,4,13.0,0,1,6,11,5,12.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2060,1,8,6,12,1,1,1,13,27,4,10,1,0,0,1,0,1,19,0,0,7,7,7,13.37142857,0,0,8,9,8,13.66666667,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2061,1,8,5,13,1,1,1,13,14,10,9,1,0,0,1,0,1,19,0,0,7,8,7,13.38571429,0,0,8,8,8,13.3875,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2062,1,1,3,12,1,1,1,1,1,10,10,1,0,0,1,0,0,18,0,0,8,8,7,13.32857143,0,0,8,8,7,13.32857143,0,12.7,3.7,-1.7,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2063,1,1,1,6,1,1,1,23,28,5,8,1,0,0,1,0,0,19,0,0,6,12,5,14.0,0,0,6,14,5,11.0,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2064,1,8,4,9,1,1,1,23,14,10,10,1,0,0,1,0,0,21,0,0,5,5,5,12.6,0,0,5,5,5,13.2,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2065,1,1,2,16,1,1,1,1,28,10,9,1,0,0,1,0,1,19,0,0,6,7,6,14.0,0,0,6,6,6,15.0,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2066,1,1,5,11,1,1,1,13,1,8,11,1,0,0,1,0,1,18,0,0,6,7,6,13.42857143,0,0,6,6,6,12.66666667,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2067,1,8,5,5,1,1,1,4,1,5,5,1,1,0,1,0,1,17,0,0,6,6,6,13.0,0,0,6,6,6,12.5,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2068,1,9,4,16,1,1,1,13,28,5,11,1,0,0,1,0,0,19,0,0,6,8,5,12.66666667,0,0,6,8,5,11.0,0,15.5,2.8,-4.06,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2069,1,8,6,9,1,1,1,22,1,10,8,1,0,0,0,1,0,23,0,0,5,9,3,10.0,1,0,5,9,3,12.33333333,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2070,1,1,1,14,1,1,1,1,27,2,11,1,0,0,1,0,0,19,0,0,6,7,6,12.83333333,0,0,6,10,6,11.77777778,0,8.9,1.4,3.51,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2071,1,1,1,12,1,1,1,13,3,10,5,1,0,0,1,0,0,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2072,1,1,1,14,1,1,1,23,28,6,10,1,0,0,1,0,0,20,0,0,6,9,6,13.28571429,0,0,6,8,5,13.8,0,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2073,1,1,3,6,1,1,1,1,14,10,10,1,0,0,1,0,1,19,0,0,5,6,5,14.6,0,0,5,5,5,13.8,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2074,1,1,1,10,1,1,1,13,28,4,10,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2075,1,8,2,10,1,1,1,22,27,10,5,0,0,0,1,0,1,19,0,0,6,7,6,14.14285714,0,0,6,6,6,15.0,0,13.9,-0.3,0.79,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2076,1,1,4,10,1,1,1,23,1,5,11,1,0,0,1,0,0,19,0,0,6,8,6,11.66666667,0,0,6,6,6,12.33333333,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2077,1,8,1,12,1,1,1,13,27,5,9,1,0,0,1,0,0,18,0,0,8,9,8,14.3775,1,0,8,9,8,14.3775,1,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2078,1,8,2,12,1,1,1,3,3,4,7,1,0,0,1,0,0,18,0,0,7,8,7,12.5,0,0,8,9,7,13.04285714,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2079,1,1,5,12,1,1,1,23,28,8,8,1,0,0,1,0,1,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2080,1,1,1,12,1,1,1,23,27,10,10,0,0,0,1,0,1,19,0,0,8,12,7,12.47142857,0,0,8,12,7,12.47142857,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2081,1,1,1,12,1,1,1,4,4,3,2,0,0,0,1,0,0,19,0,0,7,7,6,14.15,0,0,7,7,6,14.15,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2082,1,1,2,12,1,1,1,22,27,10,9,1,0,0,1,0,0,21,0,0,7,11,7,14.07222222,0,0,8,8,8,14.0475,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2083,1,1,3,15,1,1,1,3,1,3,4,1,0,0,1,0,0,18,0,0,6,7,6,14.85714286,0,0,6,6,6,14.66666667,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2084,1,1,1,15,1,1,1,13,27,10,10,0,0,0,1,0,1,19,0,0,6,7,6,14.28571429,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2085,1,1,4,15,1,1,1,13,27,13,12,0,0,0,0,0,0,18,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2086,1,4,1,3,0,3,1,1,1,5,5,0,0,0,1,0,0,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2087,1,8,1,8,1,1,1,3,2,4,7,1,0,0,1,0,0,18,0,0,6,8,6,15.0,0,0,6,8,5,15.16666667,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2088,1,1,3,12,1,1,1,13,14,5,9,1,0,0,1,0,1,20,0,0,7,7,6,12.63333333,0,0,7,7,6,12.63333333,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2089,1,12,1,14,1,12,1,1,1,5,8,0,0,1,0,0,0,25,0,0,5,5,5,11.2,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2090,1,1,5,12,1,1,1,23,27,6,8,1,0,0,1,0,0,18,0,0,7,7,6,14.23333333,0,0,7,7,6,14.23333333,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2091,5,1,3,6,1,1,1,13,14,5,8,1,0,0,1,0,0,21,0,0,5,13,5,12.2,2,0,5,10,3,11.33333333,1,9.4,-0.8,-3.12,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2092,1,1,1,12,1,1,1,5,4,3,2,0,0,0,1,0,0,18,0,0,8,8,7,15.7,0,0,8,8,7,15.7,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2093,1,1,1,12,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,7,7,6,15.2,0,0,7,7,6,15.2,0,7.6,2.6,0.32,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2094,1,8,1,16,1,1,1,3,3,3,3,1,0,0,0,0,0,29,0,0,6,9,6,16.33333333,0,0,6,8,5,15.6,0,12.7,3.7,-1.7,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2095,1,14,1,8,1,1,1,3,3,3,3,0,0,0,1,0,0,20,0,10,17,29,14,12.5625,4,7,12,24,12,12.85714286,1,15.5,2.8,-4.06,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2096,1,4,1,12,1,3,1,3,1,5,5,0,0,0,1,0,0,26,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,13.9,-0.3,0.79,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2097,1,1,2,10,1,1,1,23,1,8,8,1,0,0,1,0,0,21,0,0,6,8,5,12.4,0,0,6,6,6,12.0,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2098,1,9,1,12,1,1,1,22,14,6,6,0,0,0,1,0,1,19,0,0,8,9,8,13.78125,1,0,8,9,8,13.78125,1,9.4,-0.8,-3.12,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2099,1,8,2,11,1,1,1,13,14,6,6,1,0,1,1,0,0,19,0,0,6,10,6,12.16666667,0,0,6,8,5,11.66666667,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2100,1,8,1,15,1,1,1,23,28,10,6,0,0,0,1,0,0,21,0,0,6,8,5,11.8,0,0,6,8,5,11.83333333,0,15.5,2.8,-4.06,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2101,1,9,1,3,0,1,1,1,1,5,4,0,0,1,1,0,0,20,0,0,6,13,4,10.8,0,0,6,15,4,12.0,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2102,1,1,6,12,1,1,1,22,27,10,9,1,0,0,1,0,1,18,0,0,7,8,7,13.26,0,0,8,8,8,14.28625,0,15.5,2.8,-4.06,Graduate,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2103,1,1,2,15,1,1,1,19,14,4,1,1,0,0,0,0,0,20,0,0,6,10,4,12.0,0,0,6,15,3,10.66666667,0,7.6,2.6,0.32,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2104,1,1,1,10,1,1,1,13,28,10,10,0,1,0,1,0,1,20,0,0,6,9,6,11.875,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2105,1,14,1,12,1,1,1,13,14,5,8,0,0,0,1,0,1,18,0,0,7,11,5,12.16,0,0,7,7,2,13.4,0,16.2,0.3,-0.92,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2106,1,7,1,5,1,1,1,1,1,4,4,1,0,0,1,0,0,18,0,0,6,6,1,15.0,0,0,6,7,4,12.5,0,9.4,-0.8,-3.12,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2107,1,1,1,15,1,1,1,22,27,10,10,1,0,0,1,0,0,18,0,0,6,6,6,13.33333333,0,0,6,9,5,13.2,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2108,1,8,1,6,1,1,1,2,14,3,10,1,0,0,1,0,0,18,0,0,5,12,2,11.5,0,0,5,12,3,11.8,2,10.8,1.4,1.74,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2109,1,15,1,6,1,14,1,3,3,3,3,1,0,0,1,0,0,22,0,2,6,7,6,14.42857143,0,1,6,9,5,13.0,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2110,1,15,3,6,1,14,1,1,14,5,2,1,0,0,1,0,0,19,0,0,5,10,1,13.0,1,0,5,8,3,15.33333333,0,12.7,3.7,-1.7,Enrolled,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2111,1,8,1,4,1,1,1,13,1,10,3,1,0,0,1,0,1,19,0,0,6,7,6,15.0,0,0,6,8,6,14.33333333,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2112,1,1,2,13,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,7,9,7,15.15555556,0,0,8,8,8,16.8,0,12.7,3.7,-1.7,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2113,1,1,1,10,1,1,1,23,28,28,42,1,0,1,1,0,0,20,0,0,6,8,6,10.66666667,0,0,6,7,6,11.85714286,0,11.1,0.6,2.02,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2114,1,8,1,16,1,1,1,23,27,6,6,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2115,1,8,2,14,1,1,1,1,14,6,6,1,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2116,1,1,1,10,1,1,1,1,14,5,5,0,0,0,1,0,0,19,0,0,6,7,6,12.28571429,0,0,6,7,6,12.0,0,12.4,0.5,1.79,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2117,1,1,5,12,1,1,1,23,28,10,10,1,0,0,1,0,0,18,0,0,8,8,8,12.82875,0,0,8,8,8,12.82875,0,9.4,-0.8,-3.12,Dropout,"[[0 2 3]
 [4 0 2]
 [5 3 0]]"
2118,1,1,4,15,1,1,4,10,10,12,5,1,0,0,1,0,0,18,1,0,6,6,6,12.66666667,0,0,6,8,5,14.4,0,7.6,2.6,0.32,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2119,1,8,1,2,1,1,1,1,1,7,8,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Enrolled,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2120,1,8,1,6,1,1,1,13,14,5,10,1,0,1,0,0,1,21,0,0,6,16,2,13.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2121,1,1,1,9,1,1,1,1,28,6,6,0,0,1,1,0,0,19,0,0,5,10,5,10.875,0,0,5,8,4,12.4,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2122,1,1,1,9,1,1,1,22,27,10,8,1,0,0,1,0,1,19,0,0,5,5,5,12.8,0,0,5,8,5,11.6,0,9.4,-0.8,-3.12,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2123,1,8,3,10,1,1,1,1,14,5,11,1,0,0,1,0,0,19,0,0,6,10,5,11.28571429,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2124,1,1,1,2,1,1,1,5,3,4,4,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2125,1,14,1,11,1,1,1,23,28,10,10,0,0,0,1,0,1,19,0,0,6,0,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Dropout,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
2126,1,8,2,12,1,1,1,23,1,6,8,1,0,0,1,0,1,20,0,0,7,9,6,13.76666667,0,0,8,9,8,13.74444444,0,16.2,0.3,-0.92,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2127,1,1,3,12,1,1,1,12,13,2,2,1,0,0,0,0,0,18,0,0,8,9,6,12.75833333,1,0,8,9,6,12.75833333,1,9.4,-0.8,-3.12,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2128,1,1,1,2,1,1,1,13,14,9,9,1,0,0,1,0,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2129,1,1,1,5,1,1,1,13,1,6,8,1,0,0,1,0,0,18,0,0,6,6,6,12.66666667,0,0,6,8,6,13.25,0,10.8,1.4,1.74,Graduate,"[[0 1 2]
 [2 0 1]
 [4 2 0]]"
2130,1,1,1,6,1,1,1,13,27,4,8,0,0,0,1,0,0,18,0,0,6,13,6,12.0,0,0,6,16,4,12.75,0,11.1,0.6,2.02,Enrolled,"[[0 1 2]
 [1 0 1]
 [2 1 0]]"
