age,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,days_since_joining,last_visit_hour,membership_tier,has_referral,gender,region_category,preferred_offer_types,medium_of_operation,internet_option,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
53.0,6.0,307.02,7768.88,21.0,682.82,787.0,16.0,1.0,0.0,M,Town,Without Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,5
56.0,16.0,32.92,4302.44,16.0,675.51,536.0,9.0,2.0,0.0,M,Town,Without Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Solved,Poor Website,4
34.0,20.0,180.02,25905.98,22.0,784.63,816.0,20.0,3.0,0.0,M,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Product Quality,3
21.0,19.0,78.49,17417.1,26.0,617.55,818.0,14.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,5
21.0,15.0,1176.49,10689.27,11.0,607.79,560.0,5.0,3.0,1.0,M,Town,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No,Yes,Solved,Poor Product Quality,4
13.0,11.0,135.88,6253.51,16.0,444.7131507823226,999.0,17.0,2.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,3
58.0,17.0,132.92,1317.9744,24.0,1256.5952204788814,207.0,13.0,5.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,3
19.0,3.0,31.62,21480.89,11.0,617.83,190.0,22.0,0.0,1.0,M,City,Without Offers,Desktop,Wi-Fi,Yes,No,Yes,No Information Available,Poor Customer Service,5
16.0,15.0,36.24,21372.21,5.0,537.64,1027.0,0.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,5
41.0,3.0,132.51,18878.45,15.0,520.85,367.0,10.0,1.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved,Poor Website,5
35.0,2.0,181.92,71380.49,5.0,750.94,379.0,0.0,3.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Products always in Stock,2
21.0,12.0,95.17,43567.96,5.0,1082.8918655359682,1085.0,5.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,4
18.0,19.0,52.01,15605.13,9.0,656.01,342.0,13.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,5
44.0,11.0,221.58,12647.33,16.0,676.32,1053.0,5.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Both,Fiber_Optic,Yes,Yes,Yes,Solved in Follow-up,Poor Website,4
57.0,17.0,249.74,44496.94,7.0,596.0,97.0,18.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,Yes,Yes,Unsolved,Poor Customer Service,5
34.0,20.0,59.09,40925.28,18.0,615.22,542.0,21.0,1.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,4
11.0,17.0,467.99,3890.01,8.0,649.84,770.0,16.0,1.0,1.0,F,Village,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,Yes,No,Not Applicable,Poor Product Quality,4
62.0,11.0,51.69,46600.57,29.0,569.37,68.0,7.0,1.0,1.0,M,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,5
53.0,11.0,324.29,7637.77,29.0,745.71,607.0,9.0,5.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,3
33.0,12.0,337.45,9812.44,20.0,769.56,269.0,13.0,5.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,Solved in Follow-up,Too many ads,3
64.0,19.0,261.89,47251.09,28.0,576.61,120.0,3.0,0.0,1.0,F,Town,Without Offers,Desktop,Wi-Fi,No,Yes,Yes,Unsolved,Poor Website,5
17.0,3.0,-943.8667682476677,24154.46,19.0,726.63,711.0,14.0,5.0,0.0,F,City,Without Offers,Both,Mobile_Data,Yes,No,Yes,Solved in Follow-up,Poor Website,3
50.0,24.0,192.1,52762.81,16.0,776.09,818.0,21.0,3.0,0.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,Unsolved,Products always in Stock,1
56.0,13.0,58.08,42250.64,17.0,1060.4779049032386,905.0,6.0,3.0,0.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved,Poor Customer Service,4
31.0,16.0,31.52,38839.04,26.0,541.32,852.0,19.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,5
42.0,7.0,32.95,22206.96,24.0,760.84,334.0,16.0,2.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,3
60.0,9.0,95.08,19129.04,27.0,528.91,663.0,9.0,0.0,1.0,M,Village,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,No Information Available,No reason specified,5
41.0,8.0,221.34,13200.72,23.0,683.02,949.0,21.0,0.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,4
23.0,19.0,104.78,21897.68,19.0,637.708,146.0,21.0,1.0,0.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,No reason specified,4
10.0,12.0,316.66,14032.49,8.0,792.14,584.0,3.0,5.0,1.0,M,Town,Without Offers,Both,Fiber_Optic,Yes,Yes,Yes,Unsolved,User Friendly Website,1
36.0,13.0,85.88,40162.47,12.0,608.94,877.0,7.0,1.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Poor Customer Service,5
26.0,4.0,93.83,14762.63,10.0,106.54267990398986,705.0,12.0,0.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,Yes,Unsolved,No reason specified,5
17.0,6.0,158.6,18407.79,4.0,807.06,159.0,14.0,3.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,User Friendly Website,1
14.0,6.0,165.79,19314.4,16.0,209.7621032449689,112.0,9.0,0.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,5
40.0,6.0,1165.68,2231.65,6.0,412.7777264637433,362.0,1.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,Yes,Yes,No Information Available,Poor Product Quality,4
18.0,15.0,344.08,41116.42,14.0,598.41,568.0,22.0,0.0,0.0,M,Town,Credit/Debit Card Offers,Both,Mobile_Data,Yes,No,Yes,No Information Available,Poor Website,5
46.0,11.0,107.26,46924.98,23.2,553.09,423.0,1.0,1.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Website,5
36.0,4.0,173.6,28888.96,15.0,748.57,374.0,6.0,4.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,Poor Product Quality,3
32.0,2.0,711.78,22576.25,6.0,691.82,352.0,21.0,1.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,Yes,Yes,No Information Available,Poor Product Quality,4
49.0,17.0,200.09,38597.53,12.0,665.41,899.0,19.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Poor Website,4
53.0,9.0,282.76,4922.98,19.0,1256.5952204788814,356.0,2.0,3.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Website,3
13.0,14.0,216.75,32572.85,10.0,723.92,1032.0,3.0,5.0,1.0,M,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,Yes,Yes,Solved in Follow-up,Too many ads,3
13.0,15.0,46.97,29996.99,3.0,819.98,409.0,22.0,5.0,0.0,F,Village,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Reasonable Price,1
15.0,17.0,37.38,49259.38,15.0,744.24,537.0,11.0,4.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,3
43.0,7.0,455.01,48305.76,25.0,531.37,518.0,7.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,Solved,Too many ads,5
30.0,17.0,30.32,5394.62,11.0,682.48,162.0,2.0,2.0,0.0,F,City,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved,Poor Website,4
51.0,12.0,-737.0931399159392,12954.42,-4.811463922233102,753.92,872.0,14.0,3.0,0.0,M,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Unsolved,Poor Customer Service,3
50.0,24.0,85.57,32429.95,14.0,645.496864135412,792.0,4.0,0.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,No reason specified,4
26.0,4.0,42.99,16199.75,21.0,749.88,387.0,14.0,5.0,1.0,F,City,Without Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,3
31.0,5.0,104.79,76948.36,15.0,732.5,197.0,11.0,4.0,1.0,F,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,Yes,No Information Available,User Friendly Website,2
64.0,11.0,365.98,3993.72,28.0,730.28,937.0,16.0,4.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,Yes,No,Not Applicable,Poor Product Quality,3
14.0,12.0,231.91,12104.8,20.0,681.07,447.0,18.0,2.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,Yes,Solved,Poor Website,4
62.0,5.0,657.75,24163.72,27.0,509.2569000243557,615.0,6.0,4.0,1.0,M,City,Without Offers,Both,Wi-Fi,Yes,Yes,No,Not Applicable,Too many ads,3
40.0,15.0,464.44,21710.96,18.0,1089.5485494073353,747.0,14.0,0.0,0.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,Poor Customer Service,5
40.0,14.0,88.97,30852.9,20.0,612.9,1072.0,2.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,No reason specified,4
10.0,14.0,-27.807263830524448,18236.32,19.0,687.3,151.0,15.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,4
32.0,14.0,139.75,16316.66,27.0,803.4750440957763,388.0,20.0,2.0,1.0,F,Village,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,3
20.0,17.0,34.33,9763.44,6.0,723.58,18.0,16.0,4.0,1.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,3
10.0,12.0,715.4,49883.19,20.0,813.0410440957762,198.0,15.0,5.0,1.0,M,Town,Without Offers,Both,Mobile_Data,Yes,No,Yes,Unsolved,Poor Product Quality,3
19.0,22.0,34.11,47651.0,29.0,627.14,565.0,20.0,0.0,0.0,F,Village,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,5
43.0,17.0,155.72,48775.93,7.0,682.56,707.0,10.0,0.0,0.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,No,Yes,Yes,Unsolved,Too many ads,4
44.0,9.0,586.32,24995.36,21.0,589.87,444.0,11.0,1.0,1.0,F,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,5
61.0,14.0,295.04,27103.49,22.0,676.64,481.0,3.0,1.0,1.0,M,Town,Without Offers,Desktop,Mobile_Data,Yes,Yes,No,Not Applicable,Poor Customer Service,4
38.0,2.0,392.09,13706.85,7.0,1176.2004216422267,636.0,21.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Customer Service,5
22.0,16.8,86.28,38443.47,21.0,709.65,222.0,2.0,3.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,4
62.0,13.0,506.17,93271.98119999998,7.0,788.34,196.0,17.0,4.0,1.0,F,Village,Without Offers,Both,Fiber_Optic,Yes,Yes,Yes,Unsolved,Quality Customer Care,2
22.0,6.0,348.09,4962.19,-10.663377871601535,207.3618457692933,261.0,21.0,2.0,1.0,M,City,Without Offers,Both,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,4
27.0,13.0,231.4,9741.88,7.0,764.0059945471562,795.0,6.0,1.0,1.0,M,Town,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,Yes,Unsolved,No reason specified,4
20.0,13.0,222.28,56411.98,12.0,889.0270440957763,17.0,2.0,2.0,1.0,M,Town,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,Yes,Yes,Solved,Products always in Stock,2
23.0,24.0,59.03,45936.16,17.0,501.44,622.0,15.0,0.0,0.0,M,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,5
37.0,4.0,119.76,15121.62,29.0,667.09,1085.0,22.0,1.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Product Quality,5
16.0,8.0,185.14,31104.22,26.0,541.6,756.0,15.0,1.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Too many ads,5
49.0,13.0,193.23,21153.17,11.0,1019.1119933507556,708.0,20.0,1.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,4
12.0,16.0,84.75,31058.19,11.0,777.43,978.0,19.0,4.0,0.0,M,Village,Without Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,No reason specified,3
10.0,6.0,112.16,12244.89,28.0,779.55,1085.0,5.0,2.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,Solved,Poor Website,3
15.0,20.0,115.11,4102.19,17.0,725.88,938.0,6.0,5.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,3
43.0,16.0,109.2,9418.93,17.0,753.09,947.0,6.0,2.0,1.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,3
49.0,17.0,476.29,81064.62,16.0,765.68,10.0,2.0,4.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,Yes,Unsolved,Quality Customer Care,2
39.0,14.0,93.54,35324.64,8.0,748.98,943.0,21.0,4.0,0.0,F,Town,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Poor Website,3
16.0,22.0,157.84,45648.04,15.0,681.56,435.0,21.0,3.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,4
28.0,13.0,130.07,23294.26,0.009208100119423,577.43,204.0,7.0,0.0,0.0,M,Town,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Poor Product Quality,5
39.0,4.0,464.48,39397.63,13.0,760.16,860.0,2.0,3.0,0.0,M,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Quality Customer Care,1
26.0,10.0,557.16,37019.99,16.0,603.16,802.0,12.0,0.0,1.0,F,Town,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,4
10.0,14.0,448.35,14682.58,18.0,721.37,1076.0,19.0,5.0,1.0,F,Town,Without Offers,Both,Fiber_Optic,No,Yes,Yes,Solved,Poor Product Quality,3
51.0,4.0,945.114296463542,92577.99,11.0,764.0,931.0,4.0,4.0,0.0,F,Town,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Solved,Reasonable Price,1
35.0,23.0,30.06,72130.03,15.0,704.02,435.0,8.0,2.0,0.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Unsolved,Reasonable Price,2
59.0,10.0,32.79,8966.32,16.0,1178.1126895739512,300.0,19.0,3.0,0.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,Solved,No reason specified,3
31.0,17.0,256.83,27971.5,3.0,772.55,850.0,23.0,3.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,Yes,No,Not Applicable,Quality Customer Care,2
19.0,23.0,34.19,3942.49,12.0,606.19,38.0,23.0,0.0,1.0,F,Town,Without Offers,Smartphone,Fiber_Optic,No,Yes,Yes,Solved,Poor Customer Service,4
28.0,21.0,397.5,47444.5,30.0,755.18,254.0,5.0,4.0,0.0,F,Village,Credit/Debit Card Offers,Both,Wi-Fi,Yes,No,Yes,Solved,Too many ads,3
26.0,12.0,65.52,49631.34,26.0,665.65,698.0,14.0,1.0,1.0,F,Village,Credit/Debit Card Offers,Smartphone,Fiber_Optic,No,Yes,No,Not Applicable,Too many ads,4
16.0,3.0,218.97,15606.92,25.0,678.78,385.0,9.0,0.0,1.0,M,Village,Gift Vouchers/Coupons,Both,Mobile_Data,Yes,Yes,Yes,Solved in Follow-up,Too many ads,4
35.0,21.0,74.86,7282.58,14.0,617.47,739.0,21.0,1.0,0.0,F,Town,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Website,4
33.0,11.0,436.07,30743.14,22.0,689.0,222.0,3.0,0.0,0.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,No,Not Applicable,Poor Website,4
49.0,11.0,148.98,21978.08,21.0,716.96,226.0,10.0,0.0,1.0,M,Village,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Poor Customer Service,4
45.0,12.0,-758.270968309329,1592.73,9.0,772.741121313639,396.0,4.0,0.0,0.0,F,City,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,No Information Available,Poor Customer Service,5
14.0,8.0,283.56,1913.49,14.0,688.97,20.0,8.0,3.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,4
41.0,4.0,813.04,26153.71,16.0,551.15,848.0,8.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,Too many ads,5
48.0,20.0,180.44,3337.43,22.0,606.01,710.0,23.0,0.0,1.0,F,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,No,Yes,Yes,No Information Available,Poor Customer Service,5
41.0,2.0,733.06,90357.68,4.0,515.7987195850255,541.0,14.0,4.0,1.0,F,Town,Gift Vouchers/Coupons,Both,Wi-Fi,Yes,No,Yes,Solved,Products always in Stock,1
30.0,14.0,378.91,32348.62,25.0,1256.5952204788814,215.0,4.0,3.0,0.0,F,City,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,Yes,No,Not Applicable,Poor Product Quality,3
39.0,11.0,257.17,18511.82,-1.7813825269388597,522.91,582.0,4.0,0.0,0.0,M,Town,Without Offers,Desktop,Fiber_Optic,Yes,No,No,Not Applicable,Poor Website,5
26.0,5.0,-632.6632390509677,48927.44,20.0,555.6,1027.0,4.0,0.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Product Quality,5
54.0,8.0,1176.44,45023.97,21.0,712.0840000000001,190.0,19.0,5.0,1.0,M,City,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,Unsolved,Too many ads,3
39.0,11.0,374.12,2275.06,-8.467490594280484,674.67,617.0,8.0,0.0,1.0,F,City,Gift Vouchers/Coupons,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Poor Product Quality,5
16.0,11.8,214.19,4174.34,6.0,644.51,601.0,10.0,1.0,0.0,F,Village,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,Yes,Unsolved,Poor Website,5
33.0,13.0,182.5,47602.98,20.0,634.1,410.0,21.0,0.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,5
34.0,5.0,1215.489432576464,21172.36,20.0,638.95,682.0,1.0,0.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Mobile_Data,No,Yes,Yes,Solved in Follow-up,Poor Website,4
29.0,15.0,1011.4312568300238,10630.6,12.0,735.0,927.0,22.0,3.0,1.0,M,Village,Without Offers,Smartphone,Mobile_Data,Yes,Yes,Yes,Unsolved,Poor Product Quality,3
64.0,13.0,218.27,11766.92,22.86084811338008,247.6699621043034,714.0,6.0,4.0,0.0,M,Village,Without Offers,Desktop,Wi-Fi,No,Yes,Yes,Solved in Follow-up,No reason specified,3
48.0,9.0,371.47,27061.15,5.0,736.5455675385556,862.0,4.0,1.0,1.0,M,City,Without Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Poor Customer Service,5
36.0,7.0,-943.8667682476677,17158.48,11.0,656.9,37.0,17.0,0.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,4
51.0,18.0,55.21,44745.77,11.0,770.67,808.0,8.0,4.0,0.0,M,City,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,No reason specified,3
34.0,13.0,380.77,23758.78,13.0,601.4,667.0,12.0,1.0,0.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Too many ads,4
23.0,8.0,682.87,10548.32,14.6,683.74,56.0,4.0,1.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,Yes,No,Yes,No Information Available,Poor Website,5
16.0,11.0,459.04,44090.96,7.0,755.833271688165,552.0,16.0,2.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,No Information Available,No reason specified,4
26.0,4.0,519.57,10995.75,16.0,694.99,129.0,6.0,3.0,1.0,M,City,Credit/Debit Card Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,No reason specified,4
17.0,5.0,182.7,35346.99,21.0,748.7072179479798,547.0,11.0,2.0,1.0,M,Town,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,Yes,Unsolved,Poor Customer Service,4
16.0,9.0,-881.0560957130485,16634.06,25.0,421.0597238901902,214.0,8.0,5.0,0.0,F,City,Without Offers,Both,Wi-Fi,No,Yes,No,Not Applicable,Too many ads,3
20.0,13.0,32.34,65373.9,14.0,1094.0371411552312,821.0,12.0,3.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Products always in Stock,1
35.0,15.0,91.99,11939.89,11.0,700.28,1061.0,0.0,5.0,1.0,F,Town,Credit/Debit Card Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved,Too many ads,3
18.0,13.0,121.83,30434.04,-10.663377871601535,715.586,480.0,19.0,3.0,1.0,F,Village,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4
38.0,12.0,86.77,22990.56,14.0,720.03,667.0,7.0,4.0,1.0,M,City,Gift Vouchers/Coupons,Desktop,Wi-Fi,Yes,No,Yes,Solved in Follow-up,Too many ads,3
40.0,21.0,210.95,13634.56,15.8,672.18,740.0,0.0,2.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Fiber_Optic,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality,4
59.0,5.0,297.39,42033.52,7.0,792.78,68.0,0.0,3.0,1.0,M,City,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,Solved,Poor Customer Service,3
18.0,22.0,1482.5571401538336,4660.24,19.0,531.58,594.0,5.0,0.0,1.0,F,City,Credit/Debit Card Offers,Desktop,Wi-Fi,Yes,Yes,Yes,Unsolved,Too many ads,5
39.0,14.0,32.57,17854.55,23.0,609.33,128.0,9.0,0.0,0.0,F,Village,Credit/Debit Card Offers,Desktop,Fiber_Optic,No,Yes,No,Not Applicable,Poor Website,5
42.0,5.0,204.16,47436.62,19.0,744.38,797.0,0.0,3.0,0.0,F,City,Credit/Debit Card Offers,Smartphone,Fiber_Optic,Yes,No,No,Not Applicable,User Friendly Website,2
28.0,12.0,-834.5108920487094,34110.07,8.0,1199.5399844994126,717.0,21.0,5.0,1.0,M,Town,Without Offers,Both,Mobile_Data,Yes,Yes,Yes,Solved,Products always in Stock,2
42.0,4.0,56.61,93271.98119999998,6.0,761.37,872.0,12.0,2.0,0.0,M,City,Credit/Debit Card Offers,Desktop,Mobile_Data,No,Yes,No,Not Applicable,Reasonable Price,2
21.0,24.0,261.48,33181.62,15.0,756.91,875.0,21.0,4.0,0.0,M,Town,Credit/Debit Card Offers,Desktop,Wi-Fi,No,Yes,No,Not Applicable,Poor Customer Service,3
36.0,13.0,71.44,7469.88,23.0,796.89,293.0,17.0,2.0,1.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,No,Yes,No,Not Applicable,Too many ads,3
16.0,20.0,67.21,40744.29,27.0,784.49,910.0,1.0,3.0,0.0,M,Town,Gift Vouchers/Coupons,Desktop,Wi-Fi,No,Yes,Yes,No Information Available,Poor Product Quality,3
56.0,20.0,512.84,41791.02,9.0,770.91,906.0,9.0,3.0,1.0,M,City,Credit/Debit Card Offers,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Too many ads,3
59.0,18.0,56.51,14831.98,16.44044083876629,682.34,20.0,0.0,1.0,1.0,F,City,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Customer Service,5
62.0,21.0,424.16,20349.5,20.0,636.28,349.0,1.0,0.0,1.0,M,Town,Without Offers,Smartphone,Wi-Fi,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,5
24.0,16.0,1155.3878352761217,20181.05,16.0,647.04,639.0,11.0,2.0,0.0,F,Village,Credit/Debit Card Offers,Smartphone,Mobile_Data,Yes,No,Yes,Unsolved,Poor Customer Service,4
30.0,21.0,88.27,43777.96,10.0,721.79,321.0,17.0,3.0,1.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,No,Not Applicable,Poor Product Quality,3
22.0,17.0,180.25,28288.14,29.0,715.96,734.0,11.0,1.0,0.0,F,City,Gift Vouchers/Coupons,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,4
50.0,13.0,148.13,45699.61,8.0,640.93,439.0,9.0,1.0,0.0,M,Village,Without Offers,Smartphone,Mobile_Data,Yes,No,No,Not Applicable,Poor Customer Service,5
35.0,7.0,75.39,25377.67,13.8,794.08,370.0,3.0,4.0,0.0,F,Town,Without Offers,Smartphone,Wi-Fi,Yes,No,Yes,No Information Available,Reasonable Price,1
60.0,15.0,30.82,48346.37,18.0,760.3,180.0,11.0,4.0,1.0,F,Town,Gift Vouchers/Coupons,Desktop,Mobile_Data,Yes,No,No,Not Applicable,Poor Product Quality,3
